transit_timestamp	transit_mode	station_complex_id	station_complex	borough	payment_method	fare_class_category	ridership	transfers	latitude	longitude	georeference	:@computed_region_kjdx_g34t	:@computed_region_yamh_8v7k	:@computed_region_wbg7_3whc
2023-10-24T07:00:00.000	subway	360	Pelham Bay Park (6)	Bronx	metrocard	Metrocard - Seniors & Disability	32.0	21.0	40.852463	-73.82812	{'type': 'Point', 'coordinates': [-73.82812, 40.852463]}	2032	307	674
2023-10-24T07:00:00.000	subway	361	Buhre Av (6)	Bronx	metrocard	Metrocard - Other	31.0	1.0	40.84681	-73.832565	{'type': 'Point', 'coordinates': [-73.832565, 40.84681]}	2032	307	674
2023-10-24T07:00:00.000	subway	37	77 St (R)	Brooklyn	metrocard	Metrocard - Fair Fare	22.0	1.0	40.62974	-74.02551	{'type': 'Point', 'coordinates': [-74.02551, 40.62974]}	2090	894	887
2023-10-24T07:00:00.000	subway	370	Whitlock Av (6)	Bronx	metrocard	Metrocard - Full Fare	26.0	0.0	40.826527	-73.886284	{'type': 'Point', 'coordinates': [-73.886284, 40.826527]}	2032	307	655
2023-10-24T07:00:00.000	subway	374	E 143 St-St Mary's St (6)	Bronx	metrocard	Metrocard - Full Fare	12.0	0.0	40.80872	-73.90765	{'type': 'Point', 'coordinates': [-73.90765, 40.80872]}	2032	307	650
2023-10-24T07:00:00.000	subway	374	E 143 St-St Mary's St (6)	Bronx	metrocard	Metrocard - Unlimited 30-Day	9.0	0.0	40.80872	-73.90765	{'type': 'Point', 'coordinates': [-73.90765, 40.80872]}	2032	307	650
2023-10-24T07:00:00.000	subway	378	Woodlawn (4)	Bronx	metrocard	Metrocard - Unlimited 7-Day	98.0	0.0	40.886036	-73.87875	{'type': 'Point', 'coordinates': [-73.87875, 40.886036]}	2032	307	704
2023-10-24T07:00:00.000	subway	384	Burnside Av (4)	Bronx	metrocard	Metrocard - Other	28.0	1.0	40.853455	-73.907684	{'type': 'Point', 'coordinates': [-73.907684, 40.853455]}	2032	307	649
2023-10-24T07:00:00.000	subway	399	68 St-Hunter College (6)	Manhattan	metrocard	Metrocard - Unlimited 7-Day	18.0	0.0	40.768143	-73.96387	{'type': 'Point', 'coordinates': [-73.96387, 40.768143]}	2095	749	
2023-10-24T07:00:00.000	subway	403	33 St (6)	Manhattan	metrocard	Metrocard - Unlimited 30-Day	57.0	0.0	40.746082	-73.98208	{'type': 'Point', 'coordinates': [-73.98208, 40.746082]}	2095	749	739
2023-10-24T07:00:00.000	subway	409	Spring St (6)	Manhattan	metrocard	Metrocard - Students	40.0	0.0	40.7223	-73.99714	{'type': 'Point', 'coordinates': [-73.99714, 40.7223]}	2095	749	736
2023-10-24T07:00:00.000	subway	417	Nereid Av (2,5)	Bronx	metrocard	Metrocard - Other	21.0	3.0	40.89838	-73.85438	{'type': 'Point', 'coordinates': [-73.85438, 40.89838]}	2032	307	679
2023-10-24T07:00:00.000	subway	417	Nereid Av (2,5)	Bronx	metrocard	Metrocard - Seniors & Disability	9.0	3.0	40.89838	-73.85438	{'type': 'Point', 'coordinates': [-73.85438, 40.89838]}	2032	307	679
2023-10-24T07:00:00.000	subway	434	3 Av-149 St (2,5)	Bronx	metrocard	Metrocard - Full Fare	164.0	29.0	40.81611	-73.917755	{'type': 'Point', 'coordinates': [-73.917755, 40.81611]}	2032	307	651
2023-10-24T07:00:00.000	subway	434	3 Av-149 St (2,5)	Bronx	metrocard	Metrocard - Students	279.0	20.0	40.81611	-73.917755	{'type': 'Point', 'coordinates': [-73.917755, 40.81611]}	2032	307	651
2023-10-24T07:00:00.000	subway	444	Gun Hill Rd (5)	Bronx	metrocard	Metrocard - Seniors & Disability	20.0	6.0	40.869526	-73.84638	{'type': 'Point', 'coordinates': [-73.84638, 40.869526]}	2032	307	706
2023-10-24T07:00:00.000	subway	453	82 St-Jackson Hts (7)	Queens	metrocard	Metrocard - Full Fare	2.0	0.0	40.747658	-73.8837	{'type': 'Point', 'coordinates': [-73.8837, 40.747658]}	2137	196	843
2023-10-24T07:00:00.000	subway	455	69 St (7)	Queens	metrocard	Metrocard - Other	10.0	2.0	40.746326	-73.8964	{'type': 'Point', 'coordinates': [-73.8964, 40.746326]}	2137	196	846
2023-10-24T07:00:00.000	subway	455	69 St (7)	Queens	metrocard	Metrocard - Students	223.0	26.0	40.746326	-73.8964	{'type': 'Point', 'coordinates': [-73.8964, 40.746326]}	2137	196	846
2023-10-24T07:00:00.000	subway	459	40 St-Lowery St (7)	Queens	metrocard	Metrocard - Unlimited 7-Day	43.0	0.0	40.743782	-73.92402	{'type': 'Point', 'coordinates': [-73.92402, 40.743782]}	2137	196	876
2023-10-24T07:00:00.000	subway	46	Cortelyou Rd (Q)	Brooklyn	metrocard	Metrocard - Seniors & Disability	21.0	0.0	40.640926	-73.96389	{'type': 'Point', 'coordinates': [-73.96389, 40.640926]}	2090	894	810
2023-10-24T07:00:00.000	subway	460	33 St-Rawson St (7)	Queens	metrocard	Metrocard - Full Fare	29.0	0.0	40.744587	-73.931	{'type': 'Point', 'coordinates': [-73.931, 40.744587]}	2137	196	873
2023-10-24T07:00:00.000	subway	461	Queensboro Plaza (7,N,W)	Queens	metrocard	Metrocard - Full Fare	152.0	47.0	40.750584	-73.9402	{'type': 'Point', 'coordinates': [-73.9402, 40.750584]}	2137	196	873
2023-10-24T07:00:00.000	subway	475	96 St (Q)	Manhattan	metrocard	Metrocard - Seniors & Disability	38.0	13.0	40.784317	-73.94715	{'type': 'Point', 'coordinates': [-73.94715, 40.784317]}	2095	749	583
2023-10-24T07:00:00.000	subway	48	Avenue H (Q)	Brooklyn	metrocard	Metrocard - Unlimited 7-Day	31.0	0.0	40.62927	-73.96164	{'type': 'Point', 'coordinates': [-73.96164, 40.62927]}	2090	894	813
2023-10-24T07:00:00.000	subway	50	Avenue M (Q)	Brooklyn	metrocard	Metrocard - Unlimited 7-Day	19.0	0.0	40.61762	-73.9594	{'type': 'Point', 'coordinates': [-73.9594, 40.61762]}	2090	894	813
2023-10-24T07:00:00.000	subway	58	Coney Island-Stillwell Av (D,F,N,Q)	Brooklyn	metrocard	Metrocard - Full Fare	169.0	37.0	40.577423	-73.98123	{'type': 'Point', 'coordinates': [-73.98123, 40.577423]}	2090	894	903
2023-10-24T07:00:00.000	subway	613	Lexington Av (N,R,W)/59 St (4,5,6)	Manhattan	metrocard	Metrocard - Fair Fare	19.0	5.0	40.76266	-73.967255	{'type': 'Point', 'coordinates': [-73.967255, 40.76266]}	2095	749	749
2023-10-24T07:00:00.000	subway	62	55 St (D)	Brooklyn	metrocard	Metrocard - Other	3.0	0.0	40.631435	-73.995476	{'type': 'Point', 'coordinates': [-73.995476, 40.631435]}	2090	894	897
2023-10-24T07:00:00.000	subway	635	South Ferry (1)/Whitehall St (R,W)	Manhattan	metrocard	Metrocard - Unlimited 7-Day	95.0	0.0	40.703087	-74.01299	{'type': 'Point', 'coordinates': [-74.01299, 40.703087]}	2095	749	720
2023-10-24T07:00:00.000	subway	65	79 St (D)	Brooklyn	metrocard	Metrocard - Fair Fare	36.0	0.0	40.613503	-74.00061	{'type': 'Point', 'coordinates': [-74.00061, 40.613503]}	2090	894	892
2023-10-24T07:00:00.000	subway	67	20 Av (D)	Brooklyn	metrocard	Metrocard - Fair Fare	26.0	1.0	40.604557	-73.99817	{'type': 'Point', 'coordinates': [-73.99817, 40.604557]}	2090	894	892
2023-10-24T07:00:00.000	subway	8	5 Av/59 St (N,R,W)	Manhattan	metrocard	Metrocard - Fair Fare	2.0	0.0	40.764812	-73.97335	{'type': 'Point', 'coordinates': [-73.97335, 40.764812]}	2095	749	
2023-10-24T07:00:00.000	subway	82	104 St (J,Z)	Queens	metrocard	Metrocard - Seniors & Disability	13.0	0.0	40.69518	-73.84433	{'type': 'Point', 'coordinates': [-73.84433, 40.69518]}	2137	196	1165
2023-10-24T07:00:00.000	subway	86	Cypress Hills (J)	Brooklyn	metrocard	Metrocard - Students	70.0	2.0	40.68994	-73.87255	{'type': 'Point', 'coordinates': [-73.87255, 40.68994]}	2137	894	886
2023-10-24T07:00:00.000	subway	93	Chauncey St (J,Z)	Brooklyn	metrocard	Metrocard - Students	56.0	1.0	40.68289	-73.91045	{'type': 'Point', 'coordinates': [-73.91045, 40.68289]}	2090	894	885
2023-10-24T07:00:00.000	subway	98	Flushing Av (M,J)	Brooklyn	metrocard	Metrocard - Other	15.0	0.0	40.70026	-73.941124	{'type': 'Point', 'coordinates': [-73.941124, 40.70026]}	2090	894	884
2023-10-24T08:00:00.000	staten_island_railway	501	St George (SIR)	Staten Island	metrocard	Metrocard - Students	65.0	2.0	40.64375	-74.07365	{'type': 'Point', 'coordinates': [-74.07365, 40.64375]}		585	604
2023-10-24T08:00:00.000	subway	10	49 St (N,R,W)	Manhattan	metrocard	Metrocard - Other	30.0	0.0	40.7599	-73.98414	{'type': 'Point', 'coordinates': [-73.98414, 40.7599]}	2095	749	742
2023-10-24T08:00:00.000	subway	119	1 Av (L)	Manhattan	metrocard	Metrocard - Other	78.0	3.0	40.730953	-73.98163	{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}	2095	749	724
2023-10-24T08:00:00.000	subway	123	Grand St (L)	Brooklyn	metrocard	Metrocard - Other	21.0	1.0	40.711926	-73.94067	{'type': 'Point', 'coordinates': [-73.94067, 40.711926]}	2090	894	889
2023-10-24T08:00:00.000	subway	125	Morgan Av (L)	Brooklyn	metrocard	Metrocard - Students	64.0	0.0	40.706154	-73.93314	{'type': 'Point', 'coordinates': [-73.93314, 40.706154]}	2090	894	884
2023-10-24T08:00:00.000	subway	125	Morgan Av (L)	Brooklyn	metrocard	Metrocard - Unlimited 30-Day	59.0	0.0	40.706154	-73.93314	{'type': 'Point', 'coordinates': [-73.93314, 40.706154]}	2090	894	884
2023-10-24T08:00:00.000	subway	136	New Lots Av (L)	Brooklyn	metrocard	Metrocard - Other	13.0	0.0	40.658733	-73.89923	{'type': 'Point', 'coordinates': [-73.89923, 40.658733]}	2090	894	885
2023-10-24T08:00:00.000	subway	137	East 105 St (L)	Brooklyn	metrocard	Metrocard - Seniors & Disability	10.0	1.0	40.650574	-73.89948	{'type': 'Point', 'coordinates': [-73.89948, 40.650574]}	2090	894	819
2023-10-24T08:00:00.000	subway	141	Park Pl (S)	Brooklyn	metrocard	Metrocard - Students	24.0	0.0	40.67477	-73.95763	{'type': 'Point', 'coordinates': [-73.95763, 40.67477]}	2090	894	821
2023-10-24T08:00:00.000	subway	150	155 St (C)	Manhattan	metrocard	Metrocard - Fair Fare	15.0	1.0	40.830517	-73.94151	{'type': 'Point', 'coordinates': [-73.94151, 40.830517]}	2095	749	791
2023-10-24T08:00:00.000	subway	160	72 St (C,B)	Manhattan	metrocard	Metrocard - Fair Fare	3.0	0.0	40.775593	-73.97641	{'type': 'Point', 'coordinates': [-73.97641, 40.775593]}	2095	749	
2023-10-24T08:00:00.000	subway	160	72 St (C,B)	Manhattan	metrocard	Metrocard - Unlimited 7-Day	15.0	0.0	40.775593	-73.97641	{'type': 'Point', 'coordinates': [-73.97641, 40.775593]}	2095	749	
2023-10-24T08:00:00.000	subway	179	Nostrand Av (A,C)	Brooklyn	metrocard	Metrocard - Other	108.0	3.0	40.68044	-73.950424	{'type': 'Point', 'coordinates': [-73.950424, 40.68044]}	2090	894	894
2023-10-24T08:00:00.000	subway	179	Nostrand Av (A,C)	Brooklyn	metrocard	Metrocard - Seniors & Disability	23.0	5.0	40.68044	-73.950424	{'type': 'Point', 'coordinates': [-73.950424, 40.68044]}	2090	894	894
2023-10-24T08:00:00.000	subway	181	Utica Av (A,C)	Brooklyn	metrocard	Metrocard - Unlimited 30-Day	219.0	0.0	40.679363	-73.93073	{'type': 'Point', 'coordinates': [-73.93073, 40.679363]}	2090	894	891
2023-10-24T08:00:00.000	subway	187	Shepherd Av (C)	Brooklyn	metrocard	Metrocard - Fair Fare	16.0	1.0	40.67413	-73.88075	{'type': 'Point', 'coordinates': [-73.88075, 40.67413]}	2137	894	886
2023-10-24T08:00:00.000	subway	189	Grant Av (A)	Brooklyn	metrocard	Metrocard - Unlimited 7-Day	39.0	0.0	40.677044	-73.86505	{'type': 'Point', 'coordinates': [-73.86505, 40.677044]}	2137	894	886
2023-10-24T08:00:00.000	subway	191	88 St (A)	Queens	metrocard	Metrocard - Unlimited 7-Day	26.0	0.0	40.679844	-73.85147	{'type': 'Point', 'coordinates': [-73.85147, 40.679844]}	2137	196	1164
2023-10-24T08:00:00.000	subway	210	Norwood-205 St (D)	Bronx	metrocard	Metrocard - Other	30.0	2.0	40.87481	-73.87885	{'type': 'Point', 'coordinates': [-73.87885, 40.87481]}	2032	307	704
2023-10-24T08:00:00.000	subway	211	Bedford Park Blvd (B,D)	Bronx	metrocard	Metrocard - Full Fare	138.0	28.0	40.873245	-73.88714	{'type': 'Point', 'coordinates': [-73.88714, 40.873245]}	2032	307	654
2023-10-24T08:00:00.000	subway	215	Tremont Av (B,D)	Bronx	metrocard	Metrocard - Other	31.0	0.0	40.85041	-73.90523	{'type': 'Point', 'coordinates': [-73.90523, 40.85041]}	2032	307	653
2023-10-24T08:00:00.000	subway	231	Grand St (B,D)	Manhattan	metrocard	Metrocard - Unlimited 30-Day	127.0	0.0	40.718266	-73.99375	{'type': 'Point', 'coordinates': [-73.99375, 40.718266]}	2095	749	718
2023-10-24T08:00:00.000	subway	235	York St (F)	Brooklyn	metrocard	Metrocard - Students	58.0	1.0	40.701397	-73.98675	{'type': 'Point', 'coordinates': [-73.98675, 40.701397]}	2095	894	880
2023-10-24T08:00:00.000	subway	240	7 Av (F,G)	Brooklyn	metrocard	Metrocard - Students	196.0	9.0	40.66627	-73.98031	{'type': 'Point', 'coordinates': [-73.98031, 40.66627]}	2090	894	893
2023-10-24T08:00:00.000	subway	241	15 St-Prospect Park (F,G)	Brooklyn	metrocard	Metrocard - Unlimited 30-Day	83.0	0.0	40.660366	-73.97949	{'type': 'Point', 'coordinates': [-73.97949, 40.660366]}	2090	894	893
2023-10-24T08:00:00.000	subway	249	Avenue P (F)	Brooklyn	metrocard	Metrocard - Students	32.0	0.0	40.608944	-73.97302	{'type': 'Point', 'coordinates': [-73.97302, 40.608944]}	2090	894	882
2023-10-24T08:00:00.000	subway	250	Kings Hwy (F)	Brooklyn	metrocard	Metrocard - Seniors & Disability	20.0	5.0	40.603218	-73.97236	{'type': 'Point', 'coordinates': [-73.97236, 40.603218]}	2090	894	902
2023-10-24T08:00:00.000	subway	251	Avenue U (F)	Brooklyn	metrocard	Metrocard - Fair Fare	12.0	4.0	40.59606	-73.97336	{'type': 'Point', 'coordinates': [-73.97336, 40.59606]}	2090	894	902
2023-10-24T08:00:00.000	subway	257	Sutphin Blvd (F)	Queens	metrocard	Metrocard - Seniors & Disability	11.0	1.0	40.70546	-73.81071	{'type': 'Point', 'coordinates': [-73.81071, 40.70546]}	2137	196	1262
2023-10-24T08:00:00.000	subway	265	Grand Av-Newtown (M,R)	Queens	metrocard	Metrocard - Seniors & Disability	72.0	19.0	40.737015	-73.87722	{'type': 'Point', 'coordinates': [-73.87722, 40.737015]}	2137	196	843
2023-10-24T08:00:00.000	subway	268	65 St (M,R)	Queens	metrocard	Metrocard - Unlimited 7-Day	40.0	0.0	40.74967	-73.89845	{'type': 'Point', 'coordinates': [-73.89845, 40.74967]}	2137	196	846
2023-10-24T08:00:00.000	subway	272	36 St (M,R)	Queens	metrocard	Metrocard - Other	16.0	0.0	40.75204	-73.92878	{'type': 'Point', 'coordinates': [-73.92878, 40.75204]}	2137	196	873
2023-10-24T08:00:00.000	subway	284	Nassau Av (G)	Brooklyn	metrocard	Metrocard - Full Fare	145.0	4.0	40.724636	-73.95128	{'type': 'Point', 'coordinates': [-73.95128, 40.724636]}	2090	894	901
2023-10-24T08:00:00.000	subway	284	Nassau Av (G)	Brooklyn	metrocard	Metrocard - Students	34.0	0.0	40.724636	-73.95128	{'type': 'Point', 'coordinates': [-73.95128, 40.724636]}	2090	894	901
2023-10-24T08:00:00.000	subway	309	103 St (1)	Manhattan	metrocard	Metrocard - Full Fare	145.0	0.0	40.799446	-73.968376	{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}	2095	749	752
2023-10-24T08:00:00.000	subway	314	66 St-Lincoln Center (1)	Manhattan	metrocard	Metrocard - Students	56.0	0.0	40.77344	-73.98221	{'type': 'Point', 'coordinates': [-73.98221, 40.77344]}	2095	749	750
2023-10-24T08:00:00.000	subway	320	23 St (1)	Manhattan	metrocard	Metrocard - Students	26.0	2.0	40.74408	-73.99566	{'type': 'Point', 'coordinates': [-73.99566, 40.74408]}	2095	749	735
2023-10-24T08:00:00.000	subway	323	Christopher St-Sheridan Sq (1)	Manhattan	metrocard	Metrocard - Seniors & Disability	18.0	0.0	40.73342	-74.00291	{'type': 'Point', 'coordinates': [-74.00291, 40.73342]}	2095	749	738
2023-10-24T08:00:00.000	subway	329	Rector St (1)	Manhattan	metrocard	Metrocard - Seniors & Disability	3.0	0.0	40.70751	-74.01379	{'type': 'Point', 'coordinates': [-74.01379, 40.70751]}	2095	749	722
2023-10-24T08:00:00.000	subway	329	Rector St (1)	Manhattan	metrocard	Metrocard - Unlimited 7-Day	52.0	0.0	40.70751	-74.01379	{'type': 'Point', 'coordinates': [-74.01379, 40.70751]}	2095	749	722
2023-10-24T08:00:00.000	subway	346	Sutter Av-Rutland Rd (3)	Brooklyn	metrocard	Metrocard - Fair Fare	38.0	1.0	40.66472	-73.92261	{'type': 'Point', 'coordinates': [-73.92261, 40.66472]}	2090	894	890
2023-10-24T08:00:00.000	subway	352	New Lots Av (3)	Brooklyn	metrocard	Metrocard - Full Fare	102.0	20.0	40.666237	-73.88408	{'type': 'Point', 'coordinates': [-73.88408, 40.666237]}	2090	894	885
2023-10-24T08:00:00.000	subway	355	Winthrop St (2,5)	Brooklyn	metrocard	Metrocard - Seniors & Disability	22.0	1.0	40.65665	-73.9502	{'type': 'Point', 'coordinates': [-73.9502, 40.65665]}	2090	894	809
2023-10-24T08:00:00.000	subway	365	Castle Hill Av (6)	Bronx	metrocard	Metrocard - Seniors & Disability	14.0	2.0	40.834255	-73.85122	{'type': 'Point', 'coordinates': [-73.85122, 40.834255]}	2032	307	675
2023-10-24T08:00:00.000	subway	368	Morrison Av-Soundview (6)	Bronx	metrocard	Metrocard - Seniors & Disability	14.0	3.0	40.82952	-73.87452	{'type': 'Point', 'coordinates': [-73.87452, 40.82952]}	2032	307	709
2023-10-24T08:00:00.000	subway	374	E 143 St-St Mary's St (6)	Bronx	metrocard	Metrocard - Seniors & Disability	2.0	0.0	40.80872	-73.90765	{'type': 'Point', 'coordinates': [-73.90765, 40.80872]}	2032	307	650
2023-10-24T08:00:00.000	subway	382	Fordham Rd (4)	Bronx	metrocard	Metrocard - Other	30.0	2.0	40.862804	-73.90103	{'type': 'Point', 'coordinates': [-73.90103, 40.862804]}	2032	307	705
2023-10-24T08:00:00.000	subway	383	183 St (4)	Bronx	metrocard	Metrocard - Unlimited 30-Day	36.0	0.0	40.858406	-73.90388	{'type': 'Point', 'coordinates': [-73.90388, 40.858406]}	2032	307	649
2023-10-24T08:00:00.000	subway	39	Bay Ridge-95 St (R)	Brooklyn	metrocard	Metrocard - Students	48.0	1.0	40.616623	-74.030876	{'type': 'Point', 'coordinates': [-74.030876, 40.616623]}	2090	894	887
2023-10-24T08:00:00.000	subway	392	125 St (4,5,6)	Manhattan	metrocard	Metrocard - Full Fare	290.0	23.0	40.80414	-73.93759	{'type': 'Point', 'coordinates': [-73.93759, 40.80414]}	2095	749	794
2023-10-24T08:00:00.000	subway	392	125 St (4,5,6)	Manhattan	metrocard	Metrocard - Unlimited 30-Day	196.0	0.0	40.80414	-73.93759	{'type': 'Point', 'coordinates': [-73.93759, 40.80414]}	2095	749	794
2023-10-24T08:00:00.000	subway	394	110 St (6)	Manhattan	metrocard	Metrocard - Seniors & Disability	22.0	1.0	40.79502	-73.94425	{'type': 'Point', 'coordinates': [-73.94425, 40.79502]}	2095	749	756
2023-10-24T08:00:00.000	subway	417	Nereid Av (2,5)	Bronx	metrocard	Metrocard - Seniors & Disability	6.0	3.0	40.89838	-73.85438	{'type': 'Point', 'coordinates': [-73.85438, 40.89838]}	2032	307	679
2023-10-24T08:00:00.000	subway	42	Prospect Park (B,Q,S)	Brooklyn	metrocard	Metrocard - Students	126.0	5.0	40.661613	-73.96225	{'type': 'Point', 'coordinates': [-73.96225, 40.661613]}	2090	894	809
2023-10-24T08:00:00.000	subway	423	Allerton Av (2,5)	Bronx	metrocard	Metrocard - Full Fare	51.0	8.0	40.865463	-73.867355	{'type': 'Point', 'coordinates': [-73.867355, 40.865463]}	2032	307	704
2023-10-24T08:00:00.000	subway	425	Bronx Park East (2,5)	Bronx	metrocard	Metrocard - Students	36.0	2.0	40.848827	-73.868454	{'type': 'Point', 'coordinates': [-73.868454, 40.848827]}	2032	307	675
2023-10-24T08:00:00.000	subway	426	E 180 St (2,5)	Bronx	metrocard	Metrocard - Students	104.0	6.0	40.841892	-73.87349	{'type': 'Point', 'coordinates': [-73.87349, 40.841892]}	2032	307	673
2023-10-24T08:00:00.000	subway	432	Prospect Av (2,5)	Bronx	metrocard	Metrocard - Full Fare	87.0	1.0	40.819584	-73.90177	{'type': 'Point', 'coordinates': [-73.90177, 40.819584]}	2032	307	655
2023-10-24T08:00:00.000	subway	434	3 Av-149 St (2,5)	Bronx	metrocard	Metrocard - Fair Fare	114.0	13.0	40.81611	-73.917755	{'type': 'Point', 'coordinates': [-73.917755, 40.81611]}	2032	307	651
2023-10-24T08:00:00.000	subway	438	135 St (2,3)	Manhattan	metrocard	Metrocard - Seniors & Disability	21.0	0.0	40.814228	-73.94077	{'type': 'Point', 'coordinates': [-73.94077, 40.814228]}	2095	749	796
2023-10-24T08:00:00.000	subway	439	125 St (2,3)	Manhattan	metrocard	Metrocard - Unlimited 7-Day	78.0	0.0	40.807755	-73.945496	{'type': 'Point', 'coordinates': [-73.945496, 40.807755]}	2095	749	754
2023-10-24T08:00:00.000	subway	448	Mets-Willets Point (7)	Queens	metrocard	Metrocard - Students	7.0	1.0	40.754623	-73.84563	{'type': 'Point', 'coordinates': [-73.84563, 40.754623]}	2137	196	838
2023-10-24T08:00:00.000	subway	456	61 St-Woodside (7)	Queens	metrocard	Metrocard - Unlimited 30-Day	246.0	0.0	40.74563	-73.902985	{'type': 'Point', 'coordinates': [-73.902985, 40.74563]}	2137	196	846
2023-10-24T08:00:00.000	subway	46	Cortelyou Rd (Q)	Brooklyn	metrocard	Metrocard - Unlimited 7-Day	39.0	0.0	40.640926	-73.96389	{'type': 'Point', 'coordinates': [-73.96389, 40.640926]}	2090	894	810
2023-10-24T08:00:00.000	subway	461	Queensboro Plaza (7,N,W)	Queens	metrocard	Metrocard - Unlimited 30-Day	183.0	0.0	40.750584	-73.9402	{'type': 'Point', 'coordinates': [-73.9402, 40.750584]}	2137	196	873
2023-10-24T08:00:00.000	subway	471	34 St-Hudson Yards (7)	Manhattan	metrocard	Metrocard - Unlimited 30-Day	42.0	0.0	40.755882	-74.00191	{'type': 'Point', 'coordinates': [-74.00191, 40.755882]}	2095	749	717
2023-10-24T08:00:00.000	subway	56	Ocean Pkwy (Q)	Brooklyn	metrocard	Metrocard - Other	9.0	0.0	40.576313	-73.9685	{'type': 'Point', 'coordinates': [-73.9685, 40.576313]}	2090	894	818
2023-10-24T08:00:00.000	subway	56	Ocean Pkwy (Q)	Brooklyn	metrocard	Metrocard - Seniors & Disability	19.0	0.0	40.576313	-73.9685	{'type': 'Point', 'coordinates': [-73.9685, 40.576313]}	2090	894	818
2023-10-24T08:00:00.000	subway	57	W 8 St-NY Aquarium (F,Q)	Brooklyn	metrocard	Metrocard - Unlimited 30-Day	20.0	0.0	40.576126	-73.97594	{'type': 'Point', 'coordinates': [-73.97594, 40.576126]}	2090	894	903
2023-10-24T08:00:00.000	subway	60	Fort Hamilton Pkwy (D)	Brooklyn	metrocard	Metrocard - Fair Fare	21.0	0.0	40.640915	-73.9943	{'type': 'Point', 'coordinates': [-73.9943, 40.640915]}	2090	894	897
2023-10-24T08:00:00.000	subway	601	14 St (F,M,1,2,3)/6 Av (L)	Manhattan	metrocard	Metrocard - Other	112.0	8.0	40.738228	-73.99621	{'type': 'Point', 'coordinates': [-73.99621, 40.738228]}	2095	749	735
2023-10-24T08:00:00.000	subway	602	14 St-Union Sq (L,N,Q,R,W,4,5,6)	Manhattan	metrocard	Metrocard - Seniors & Disability	105.0	26.0	40.735737	-73.98995	{'type': 'Point', 'coordinates': [-73.98995, 40.735737]}	2095	749	719
2023-10-24T08:00:00.000	subway	618	14 St (A,C,E)/8 Av (L)	Manhattan	metrocard	Metrocard - Unlimited 30-Day	122.0	0.0	40.740894	-74.00169	{'type': 'Point', 'coordinates': [-74.00169, 40.740894]}	2095	749	735
2023-10-24T08:00:00.000	subway	621	Broadway Junction (A,C,J,L,Z)	Brooklyn	metrocard	Metrocard - Fair Fare	40.0	4.0	40.678333	-73.90532	{'type': 'Point', 'coordinates': [-73.90532, 40.678333]}	2090	894	816
2023-10-24T08:00:00.000	subway	623	Canal St (J,N,Q,R,W,Z,6)	Manhattan	metrocard	Metrocard - Unlimited 7-Day	26.0	0.0	40.71953	-73.99989	{'type': 'Point', 'coordinates': [-73.99989, 40.71953]}	2095	749	737
2023-10-24T08:00:00.000	subway	83	Woodhaven Blvd (J,Z)	Queens	metrocard	Metrocard - Full Fare	44.0	7.0	40.69388	-73.85158	{'type': 'Point', 'coordinates': [-73.85158, 40.69388]}	2137	196	1168
2023-10-24T08:00:00.000	subway	87	Crescent St (J,Z)	Brooklyn	metrocard	Metrocard - Other	11.0	0.0	40.683193	-73.87379	{'type': 'Point', 'coordinates': [-73.87379, 40.683193]}	2137	894	886
2023-10-24T08:00:00.000	subway	94	Halsey St (J)	Brooklyn	metrocard	Metrocard - Seniors & Disability	6.0	2.0	40.68637	-73.91656	{'type': 'Point', 'coordinates': [-73.91656, 40.68637]}	2090	894	900
2023-10-24T08:00:00.000	subway	95	Gates Av (J,Z)	Brooklyn	metrocard	Metrocard - Fair Fare	30.0	3.0	40.68963	-73.92227	{'type': 'Point', 'coordinates': [-73.92227, 40.68963]}	2090	894	900
2023-10-24T08:00:00.000	subway	99	Lorimer St (M,J)	Brooklyn	metrocard	Metrocard - Other	12.0	0.0	40.70387	-73.94741	{'type': 'Point', 'coordinates': [-73.94741, 40.70387]}	2090	894	884
2023-10-24T09:00:00.000	subway	103	Bowery (J,Z)	Manhattan	metrocard	Metrocard - Other	5.0	0.0	40.72028	-73.99391	{'type': 'Point', 'coordinates': [-73.99391, 40.72028]}	2095	749	718
2023-10-24T09:00:00.000	subway	108	Middle Village-Metropolitan Av (M)	Queens	metrocard	Metrocard - Unlimited 30-Day	23.0	0.0	40.711395	-73.8896	{'type': 'Point', 'coordinates': [-73.8896, 40.711395]}	2137	196	848
2023-10-24T09:00:00.000	subway	110	Forest Av (M)	Queens	metrocard	Metrocard - Unlimited 30-Day	24.0	0.0	40.704422	-73.903076	{'type': 'Point', 'coordinates': [-73.903076, 40.704422]}	2137	196	849
2023-10-24T09:00:00.000	subway	124	Montrose Av (L)	Brooklyn	metrocard	Metrocard - Fair Fare	8.0	0.0	40.70774	-73.93985	{'type': 'Point', 'coordinates': [-73.93985, 40.70774]}	2090	894	884
2023-10-24T09:00:00.000	subway	125	Morgan Av (L)	Brooklyn	metrocard	Metrocard - Full Fare	29.0	0.0	40.706154	-73.93314	{'type': 'Point', 'coordinates': [-73.93314, 40.706154]}	2090	894	884
